movie_id,company_id,company
141423,3,"Pixar Animation Studios"
256835,3,"Pixar Animation Studios"
73027,364,"The Rank Organisation"
121611,8411,"Metro-Goldwyn-Mayer (MGM)"
33709,8411,"Metro-Goldwyn-Mayer (MGM)"
130452,6194,"Warner Bros."
150247,8411,"Metro-Goldwyn-Mayer (MGM)"
260346,306,"Twentieth Century Fox Film Corporation"
260346,1115,"M6 Films"
260346,5358,Canal+
260346,6896,EuropaCorp
260346,10611,Ciné+
201088,33,"Universal Pictures"
147903,441,"Columbia Pictures Corporation"
197737,8411,"Metro-Goldwyn-Mayer (MGM)"
315360,235,"Nordisk Film"
315044,235,"Nordisk Film"
87101,4,"Paramount Pictures"
288158,1314,"Hammer Film Productions"
126432,882,"Toho Company"
3057,4056,"Hallmark Entertainment"
24023,235,"Nordisk Film"
24026,235,"Nordisk Film"
9755,35,"Lions Gate Films"
36298,6194,"Warner Bros."
208763,33,"Universal Pictures"
80145,9335,"Canal+ España"
64926,6181,"Svensk Filmindustri (SF)"
120539,5996,BBC
78358,9266,"American International Pictures (AIP)"
50107,6194,"Warner Bros."
88209,4,"Paramount Pictures"
23107,6194,"Warner Bros."
101598,6194,"Warner Bros."
36635,6194,"Warner Bros."
13654,2,"Walt Disney Pictures"
24655,33,"Universal Pictures"
125509,491,"Summit Entertainment"
5139,16804,"France 3 Cinema"
18015,925,"Nu Image Films"
239562,1632,Lionsgate
15616,10254,"Millennium Films"
52916,60,"United Artists"
293262,10146,"Focus Features"
31183,4056,"Hallmark Entertainment"
287084,3172,"Blumhouse Productions"
287084,8411,"Metro-Goldwyn-Mayer (MGM)"
110393,5766,ARTE
110393,9335,"Canal+ España"
26588,1632,Lionsgate
56624,7025,"Westdeutscher Rundfunk (WDR)"
114982,856,"Wild Bunch"
114982,5358,Canal+
114982,18367,"Centre National de la Cinématographie (CNC)"
160704,7036,"CJ Entertainment"
118139,3245,"First National Pictures"
118139,6194,"Warner Bros."
19300,364,"The Rank Organisation"
61411,306,"Twentieth Century Fox Film Corporation"
88359,60,"United Artists"
25441,2,"Walt Disney Pictures"
234567,2,"Walt Disney Pictures"
58231,3287,"Screen Gems"
68659,441,"Columbia Pictures Corporation"
109161,559,"TriStar Pictures"
15558,10254,"Millennium Films"
29077,5,"Columbia Pictures"
47914,60,"United Artists"
42185,925,"Nu Image Films"
167683,10954,"Globo filmes"
4344,4606,"Zweites Deutsches Fernsehen (ZDF)"
168320,76,"Zentropa Entertainments"
29352,5798,"Shaw Brothers"
48594,6639,"Televisión Española (TVE)"
48594,9335,"Canal+ España"
287169,6194,"Warner Bros."
70738,8411,"Metro-Goldwyn-Mayer (MGM)"
295689,8411,"Metro-Goldwyn-Mayer (MGM)"
174442,8411,"Metro-Goldwyn-Mayer (MGM)"
247691,306,"Twentieth Century Fox Film Corporation"
218582,6194,"Warner Bros."
257925,881,"Daiei Studios"
45627,6194,"Warner Bros."
104606,5798,"Shaw Brothers"
186691,6194,"Warner Bros."
218369,6,"RKO Radio Pictures"
125229,881,"Daiei Studios"
44919,6194,"Warner Bros."
74911,6,"RKO Radio Pictures"
25507,8411,"Metro-Goldwyn-Mayer (MGM)"
193873,8411,"Metro-Goldwyn-Mayer (MGM)"
45235,441,"Columbia Pictures Corporation"
177440,5,"Columbia Pictures"
259593,306,"Twentieth Century Fox Film Corporation"
97024,8411,"Metro-Goldwyn-Mayer (MGM)"
248553,441,"Columbia Pictures Corporation"
248469,8411,"Metro-Goldwyn-Mayer (MGM)"
104485,4,"Paramount Pictures"
87914,6,"RKO Radio Pictures"
29236,8411,"Metro-Goldwyn-Mayer (MGM)"
290379,8411,"Metro-Goldwyn-Mayer (MGM)"
174762,8411,"Metro-Goldwyn-Mayer (MGM)"
37066,8411,"Metro-Goldwyn-Mayer (MGM)"
74420,6,"RKO Radio Pictures"
205673,6194,"Warner Bros."
44669,441,"Columbia Pictures Corporation"
26385,5,"Columbia Pictures"
37462,441,"Columbia Pictures Corporation"
117004,8411,"Metro-Goldwyn-Mayer (MGM)"
146449,3245,"First National Pictures"
92287,8411,"Metro-Goldwyn-Mayer (MGM)"
28486,3324,"British Broadcasting Corporation (BBC)"
33546,33,"Universal Pictures"
229221,3245,"First National Pictures"
58309,694,StudioCanal
73313,8411,"Metro-Goldwyn-Mayer (MGM)"
25407,6,"RKO Radio Pictures"
42619,33,"Universal Pictures"
40578,6194,"Warner Bros."
42187,925,"Nu Image Films"
29052,1314,"Hammer Film Productions"
161243,328,"TLA Releasing"
315362,235,"Nordisk Film"
120657,8411,"Metro-Goldwyn-Mayer (MGM)"
171446,3245,"First National Pictures"
219424,8411,"Metro-Goldwyn-Mayer (MGM)"
108822,5358,Canal+
108822,18367,"Centre National de la Cinématographie (CNC)"
48409,4,"Paramount Pictures"
247604,8411,"Metro-Goldwyn-Mayer (MGM)"
90956,4395,"Monogram Pictures"
116232,8411,"Metro-Goldwyn-Mayer (MGM)"
138513,31060,"Hallmark Entertainment"
214909,8411,"Metro-Goldwyn-Mayer (MGM)"
153163,8411,"Metro-Goldwyn-Mayer (MGM)"
107999,8411,"Metro-Goldwyn-Mayer (MGM)"
27858,6194,"Warner Bros."
63039,4056,"Hallmark Entertainment"
30554,441,"Columbia Pictures Corporation"
72693,8411,"Metro-Goldwyn-Mayer (MGM)"
33030,6,"RKO Radio Pictures"
49776,8411,"Metro-Goldwyn-Mayer (MGM)"
133365,3324,"British Broadcasting Corporation (BBC)"
44921,306,"Twentieth Century Fox Film Corporation"
77172,3324,"British Broadcasting Corporation (BBC)"
17885,3245,"First National Pictures"
29237,306,"Twentieth Century Fox Film Corporation"
85609,8411,"Metro-Goldwyn-Mayer (MGM)"
84905,6194,"Warner Bros."
25550,8411,"Metro-Goldwyn-Mayer (MGM)"
99234,306,"Twentieth Century Fox Film Corporation"
116639,3245,"First National Pictures"
44766,8411,"Metro-Goldwyn-Mayer (MGM)"
38269,9266,"American International Pictures (AIP)"
42305,4,"Paramount Pictures"
47003,4,"Paramount Pictures"
42468,4,"Paramount Pictures"
42904,4056,"Hallmark Entertainment"
251768,429,"DC Comics"
251768,2785,"Warner Bros. Animation"
86059,8411,"Metro-Goldwyn-Mayer (MGM)"
36283,60,"United Artists"
43448,6,"RKO Radio Pictures"
26266,806,"Téléfilm Canada"
60853,6194,"Warner Bros."
67659,8411,"Metro-Goldwyn-Mayer (MGM)"
174769,6,"RKO Radio Pictures"
274060,6194,"Warner Bros."
84906,6194,"Warner Bros."
153228,6194,"Warner Bros."
40858,60,"United Artists"
215299,8411,"Metro-Goldwyn-Mayer (MGM)"
109933,306,"Twentieth Century Fox Film Corporation"
5201,8411,"Metro-Goldwyn-Mayer (MGM)"
89743,60,"United Artists"
47884,6194,"Warner Bros."
1790,8411,"Metro-Goldwyn-Mayer (MGM)"
47882,6194,"Warner Bros."
47883,6194,"Warner Bros."
98293,441,"Columbia Pictures Corporation"
260535,33,"Universal Pictures"
16089,306,"Twentieth Century Fox Film Corporation"
35405,306,"Twentieth Century Fox Film Corporation"
63512,9266,"American International Pictures (AIP)"
79521,6194,"Warner Bros."
60543,8411,"Metro-Goldwyn-Mayer (MGM)"
71945,8411,"Metro-Goldwyn-Mayer (MGM)"
29400,1314,"Hammer Film Productions"
43407,6194,"Warner Bros."
106968,14,"Miramax Films"
106968,7405,"Dimension Films"
39044,1314,"Hammer Film Productions"
32387,33,"Universal Pictures"
25386,364,"The Rank Organisation"
54613,306,"Twentieth Century Fox Film Corporation"
37608,5,"Columbia Pictures"
99732,3245,"First National Pictures"
171130,6194,"Warner Bros."
103934,8411,"Metro-Goldwyn-Mayer (MGM)"
43866,8411,"Metro-Goldwyn-Mayer (MGM)"
59117,9335,"Canal+ España"
76341,79,"Village Roadshow Pictures"
76341,6194,"Warner Bros."
271969,4,"Paramount Pictures"
271969,8411,"Metro-Goldwyn-Mayer (MGM)"
68735,33,"Universal Pictures"
76600,306,"Twentieth Century Fox Film Corporation"
166426,2,"Walt Disney Pictures"
141052,429,"DC Comics"
141052,6194,"Warner Bros."
166424,306,"Twentieth Century Fox Film Corporation"
293660,306,"Twentieth Century Fox Film Corporation"
284053,2,"Walt Disney Pictures"
283995,2,"Walt Disney Pictures"
284052,2,"Walt Disney Pictures"
246655,306,"Twentieth Century Fox Film Corporation"
75752,4,"Paramount Pictures"
133790,43,"Fox Searchlight Pictures"
133790,7429,"HBO Films"
301883,6194,"Warner Bros."
270343,5358,Canal+
270343,10611,Ciné+
270343,18367,"Centre National de la Cinématographie (CNC)"
183932,8411,"Metro-Goldwyn-Mayer (MGM)"
96175,4,"Paramount Pictures"
104427,6,"RKO Radio Pictures"
102289,6,"RKO Radio Pictures"
87983,8411,"Metro-Goldwyn-Mayer (MGM)"
26631,328,"TLA Releasing"
42650,9266,"American International Pictures (AIP)"
155208,6194,"Warner Bros."
53573,8411,"Metro-Goldwyn-Mayer (MGM)"
176627,6194,"Warner Bros."
84719,33,"Universal Pictures"
109109,33,"Universal Pictures"
26801,33,"Universal Pictures"
48645,8411,"Metro-Goldwyn-Mayer (MGM)"
156141,5120,Mosfilm
68351,181,"Channel Four Films"
68351,7025,"Westdeutscher Rundfunk (WDR)"
77678,8411,"Metro-Goldwyn-Mayer (MGM)"
178607,8411,"Metro-Goldwyn-Mayer (MGM)"
37610,4,"Paramount Pictures"
111043,6194,"Warner Bros."
288521,3245,"First National Pictures"
93892,60,"United Artists"
206581,8411,"Metro-Goldwyn-Mayer (MGM)"
49712,559,"TriStar Pictures"
41235,1885,"Silver Pictures"
41625,559,"TriStar Pictures"
41625,3268,"Home Box Office (HBO)"
51791,8411,"Metro-Goldwyn-Mayer (MGM)"
40785,17513,"Film i Väst"
28567,60,"United Artists"
126759,441,"Columbia Pictures Corporation"
176216,8411,"Metro-Goldwyn-Mayer (MGM)"
28187,306,"Twentieth Century Fox Film Corporation"
32560,306,"Twentieth Century Fox Film Corporation"
107593,6194,"Warner Bros."
33077,6,"RKO Radio Pictures"
150004,27,"DreamWorks SKG"
86382,5120,Mosfilm
118017,8411,"Metro-Goldwyn-Mayer (MGM)"
5147,1314,"Hammer Film Productions"
41118,4,"Paramount Pictures"
36983,4056,"Hallmark Entertainment"
43311,8411,"Metro-Goldwyn-Mayer (MGM)"
45800,8411,"Metro-Goldwyn-Mayer (MGM)"
47536,4,"Paramount Pictures"
38808,10330,"Universal International Pictures (UI)"
81396,6194,"Warner Bros."
85870,694,StudioCanal
87939,8411,"Metro-Goldwyn-Mayer (MGM)"
108345,6194,"Warner Bros."
91480,8411,"Metro-Goldwyn-Mayer (MGM)"
207641,925,"Nu Image Films"
213443,8411,"Metro-Goldwyn-Mayer (MGM)"
39494,6194,"Warner Bros."
28712,8411,"Metro-Goldwyn-Mayer (MGM)"
113823,8411,"Metro-Goldwyn-Mayer (MGM)"
140605,1950,"New World Pictures"
46743,441,"Columbia Pictures Corporation"
45247,8411,"Metro-Goldwyn-Mayer (MGM)"
35009,6194,"Warner Bros."
52252,3268,"Home Box Office (HBO)"
238368,8411,"Metro-Goldwyn-Mayer (MGM)"
121003,8411,"Metro-Goldwyn-Mayer (MGM)"
223816,8411,"Metro-Goldwyn-Mayer (MGM)"
190160,8411,"Metro-Goldwyn-Mayer (MGM)"
18085,2,"Walt Disney Pictures"
79735,33,"Universal Pictures"
77964,3245,"First National Pictures"
77964,6194,"Warner Bros."
90957,8411,"Metro-Goldwyn-Mayer (MGM)"
79466,8411,"Metro-Goldwyn-Mayer (MGM)"
38468,4395,"Monogram Pictures"
143838,6194,"Warner Bros."
111024,33,"Universal Pictures"
53575,8411,"Metro-Goldwyn-Mayer (MGM)"
101289,8411,"Metro-Goldwyn-Mayer (MGM)"
162928,8411,"Metro-Goldwyn-Mayer (MGM)"
47925,306,"Twentieth Century Fox Film Corporation"
177580,8411,"Metro-Goldwyn-Mayer (MGM)"
80032,8411,"Metro-Goldwyn-Mayer (MGM)"
41551,6,"RKO Radio Pictures"
184936,6,"RKO Radio Pictures"
43362,8411,"Metro-Goldwyn-Mayer (MGM)"
153997,6194,"Warner Bros."
140849,10330,"Universal International Pictures (UI)"
55603,4395,"Monogram Pictures"
138990,8411,"Metro-Goldwyn-Mayer (MGM)"
74604,6194,"Warner Bros."
42519,441,"Columbia Pictures Corporation"
154073,306,"Twentieth Century Fox Film Corporation"
97910,3245,"First National Pictures"
97910,6194,"Warner Bros."
87881,8411,"Metro-Goldwyn-Mayer (MGM)"
84718,33,"Universal Pictures"
75562,2683,"Rai Cinema"
144229,364,"The Rank Organisation"
223497,6,"RKO Radio Pictures"
158114,3245,"First National Pictures"
158114,6194,"Warner Bros."
82257,6194,"Warner Bros."
43131,8411,"Metro-Goldwyn-Mayer (MGM)"
78354,8411,"Metro-Goldwyn-Mayer (MGM)"
74529,6194,"Warner Bros."
43151,8411,"Metro-Goldwyn-Mayer (MGM)"
229757,8411,"Metro-Goldwyn-Mayer (MGM)"
64994,5798,"Shaw Brothers"
35109,3324,"British Broadcasting Corporation (BBC)"
60139,925,"Nu Image Films"
40824,441,"Columbia Pictures Corporation"
80320,306,"Twentieth Century Fox Film Corporation"
227402,441,"Columbia Pictures Corporation"
63591,8411,"Metro-Goldwyn-Mayer (MGM)"
29799,12,"New Line Cinema"
29799,925,"Nu Image Films"
196862,6,"RKO Radio Pictures"
65213,6194,"Warner Bros."
65211,6194,"Warner Bros."
27544,6,"RKO Radio Pictures"
147810,4,"Paramount Pictures"
48407,1314,"Hammer Film Productions"
43880,8411,"Metro-Goldwyn-Mayer (MGM)"
41018,306,"Twentieth Century Fox Film Corporation"
6610,60,"United Artists"
53441,4,"Paramount Pictures"
108812,8411,"Metro-Goldwyn-Mayer (MGM)"
26838,8411,"Metro-Goldwyn-Mayer (MGM)"
90460,8411,"Metro-Goldwyn-Mayer (MGM)"
65546,8411,"Metro-Goldwyn-Mayer (MGM)"
90461,8411,"Metro-Goldwyn-Mayer (MGM)"
90465,8411,"Metro-Goldwyn-Mayer (MGM)"
37484,441,"Columbia Pictures Corporation"
43454,5,"Columbia Pictures"
44536,306,"Twentieth Century Fox Film Corporation"
180836,3324,"British Broadcasting Corporation (BBC)"
19335,5,"Columbia Pictures"
38465,4395,"Monogram Pictures"
74860,7036,"CJ Entertainment"
34768,8411,"Metro-Goldwyn-Mayer (MGM)"
106017,8411,"Metro-Goldwyn-Mayer (MGM)"
36514,8411,"Metro-Goldwyn-Mayer (MGM)"
42267,441,"Columbia Pictures Corporation"
43696,8411,"Metro-Goldwyn-Mayer (MGM)"
15587,1115,"M6 Films"
15587,3823,"TF1 Films Production"
15587,7981,Pathé
17128,882,"Toho Company"
149793,441,"Columbia Pictures Corporation"
165300,6194,"Warner Bros."
107874,6194,"Warner Bros."
260409,6194,"Warner Bros."
34752,5,"Columbia Pictures"
139922,6194,"Warner Bros."
147843,8411,"Metro-Goldwyn-Mayer (MGM)"
95724,6194,"Warner Bros."
41468,441,"Columbia Pictures Corporation"
40642,306,"Twentieth Century Fox Film Corporation"
114872,8411,"Metro-Goldwyn-Mayer (MGM)"
199151,6194,"Warner Bros."
74527,6,"RKO Radio Pictures"
95004,8411,"Metro-Goldwyn-Mayer (MGM)"
180635,4,"Paramount Pictures"
50329,3245,"First National Pictures"
147722,306,"Twentieth Century Fox Film Corporation"
42047,8411,"Metro-Goldwyn-Mayer (MGM)"
43458,8411,"Metro-Goldwyn-Mayer (MGM)"
123770,41,"Orion Pictures"
37779,9,Gaumont
5002,4,"Paramount Pictures"
123295,6194,"Warner Bros."
70190,3575,"nu image films"
99767,8411,"Metro-Goldwyn-Mayer (MGM)"
84097,441,"Columbia Pictures Corporation"
96089,8411,"Metro-Goldwyn-Mayer (MGM)"
59402,5798,"Shaw Brothers"
74550,6194,"Warner Bros."
91715,60,"United Artists"
118444,6194,"Warner Bros."
178341,6194,"Warner Bros."
208434,8411,"Metro-Goldwyn-Mayer (MGM)"
160254,5,"Columbia Pictures"
65482,3324,"British Broadcasting Corporation (BBC)"
205463,6,"RKO Radio Pictures"
103119,306,"Twentieth Century Fox Film Corporation"
144475,6194,"Warner Bros."
86087,6,"RKO Radio Pictures"
87123,6194,"Warner Bros."
79730,306,"Twentieth Century Fox Film Corporation"
38381,364,"The Rank Organisation"
97327,8411,"Metro-Goldwyn-Mayer (MGM)"
128854,8411,"Metro-Goldwyn-Mayer (MGM)"
73595,6,"RKO Radio Pictures"
38964,1314,"Hammer Film Productions"
98398,6,"RKO Radio Pictures"
149955,8411,"Metro-Goldwyn-Mayer (MGM)"
94510,6194,"Warner Bros."
104214,3245,"First National Pictures"
56151,60,"United Artists"
157343,6194,"Warner Bros."
46434,60,"United Artists"
96702,5488,"Fox Film Corporation"
61434,441,"Columbia Pictures Corporation"
91477,8411,"Metro-Goldwyn-Mayer (MGM)"
149468,5120,Mosfilm
26121,1314,"Hammer Film Productions"
284536,4,"Paramount Pictures"
297556,429,"DC Comics"
61095,4,"Paramount Pictures"
72471,6194,"Warner Bros."
115111,6194,"Warner Bros."
111307,3245,"First National Pictures"
105551,4,"Paramount Pictures"
76483,6,"RKO Radio Pictures"
145691,8411,"Metro-Goldwyn-Mayer (MGM)"
149465,5120,Mosfilm
82970,6194,"Warner Bros."
78265,6194,"Warner Bros."
52864,6194,"Warner Bros."
111477,6194,"Warner Bros."
46651,13969,"Globo Filmes"
51227,6194,"Warner Bros."
142254,441,"Columbia Pictures Corporation"
110671,306,"Twentieth Century Fox Film Corporation"
95359,8411,"Metro-Goldwyn-Mayer (MGM)"
102295,6,"RKO Radio Pictures"
184129,6,"RKO Radio Pictures"
87909,306,"Twentieth Century Fox Film Corporation"
58526,9,Gaumont
61151,6194,"Warner Bros."
19525,8411,"Metro-Goldwyn-Mayer (MGM)"
200862,6,"RKO Radio Pictures"
43793,8411,"Metro-Goldwyn-Mayer (MGM)"
178337,8411,"Metro-Goldwyn-Mayer (MGM)"
79308,5,"Columbia Pictures"
95012,6194,"Warner Bros."
29113,10330,"Universal International Pictures (UI)"
94831,441,"Columbia Pictures Corporation"
102526,8411,"Metro-Goldwyn-Mayer (MGM)"
95137,8411,"Metro-Goldwyn-Mayer (MGM)"
200574,6,"RKO Radio Pictures"
94092,6194,"Warner Bros."
38395,8411,"Metro-Goldwyn-Mayer (MGM)"
154093,6194,"Warner Bros."
149467,5120,Mosfilm
207636,8411,"Metro-Goldwyn-Mayer (MGM)"
123354,364,"The Rank Organisation"
43395,8411,"Metro-Goldwyn-Mayer (MGM)"
38469,4395,"Monogram Pictures"
84337,5488,"Fox Film Corporation"
131045,5120,Mosfilm
28490,6194,"Warner Bros."
72160,6194,"Warner Bros."
105059,8411,"Metro-Goldwyn-Mayer (MGM)"
26714,3245,"First National Pictures"
27978,6,"RKO Radio Pictures"
17129,882,"Toho Company"
180891,882,"Toho Company"
62188,8411,"Metro-Goldwyn-Mayer (MGM)"
46190,8411,"Metro-Goldwyn-Mayer (MGM)"
33843,441,"Columbia Pictures Corporation"
112885,8411,"Metro-Goldwyn-Mayer (MGM)"
75799,306,"Twentieth Century Fox Film Corporation"
37053,881,"Daiei Studios"
37294,6,"RKO Radio Pictures"
37408,306,"Twentieth Century Fox Film Corporation"
82181,5,"Columbia Pictures"
138699,8411,"Metro-Goldwyn-Mayer (MGM)"
34945,6194,"Warner Bros."
71357,6194,"Warner Bros."
37123,306,"Twentieth Century Fox Film Corporation"
24002,306,"Twentieth Century Fox Film Corporation"
83802,33,"Universal Pictures"
46193,8411,"Metro-Goldwyn-Mayer (MGM)"
121230,4,"Paramount Pictures"
67375,306,"Twentieth Century Fox Film Corporation"
52355,4,"Paramount Pictures"
43365,306,"Twentieth Century Fox Film Corporation"
99377,5,"Columbia Pictures"
28284,6194,"Warner Bros."
36634,8411,"Metro-Goldwyn-Mayer (MGM)"
44023,364,"The Rank Organisation"
67521,8411,"Metro-Goldwyn-Mayer (MGM)"
27966,6194,"Warner Bros."
147618,4,"Paramount Pictures"
42128,306,"Twentieth Century Fox Film Corporation"
61855,8411,"Metro-Goldwyn-Mayer (MGM)"
94881,8411,"Metro-Goldwyn-Mayer (MGM)"
50117,441,"Columbia Pictures Corporation"
38472,4395,"Monogram Pictures"
103938,8411,"Metro-Goldwyn-Mayer (MGM)"
60965,1632,Lionsgate
120522,5,"Columbia Pictures"
105406,5,"Columbia Pictures"
46580,60,"United Artists"
38346,4395,"Monogram Pictures"
92798,441,"Columbia Pictures Corporation"
166085,850,Eurimages
171019,306,"Twentieth Century Fox Film Corporation"
92796,60,"United Artists"
112244,5070,"Shôchiku Eiga"
168295,5070,"Shôchiku Eiga"
49308,5070,"Shôchiku Eiga"
155605,5070,"Shôchiku Eiga"
43721,3324,"British Broadcasting Corporation (BBC)"
256196,1632,Lionsgate
42779,3166,"Walt Disney Productions"
82178,4,"Paramount Pictures"
104638,12625,"Canal+ Espana"
135696,9335,"Canal+ España"
75770,6194,"Warner Bros."
148617,6194,"Warner Bros."
177902,5488,"Fox Film Corporation"
210860,1632,Lionsgate
216015,10146,"Focus Features"
67699,3166,"Walt Disney Productions"
234377,6194,"Warner Bros."
84617,8411,"Metro-Goldwyn-Mayer (MGM)"
187993,3287,"Screen Gems"
61080,6,"RKO Radio Pictures"
61080,3166,"Walt Disney Productions"
83746,6194,"Warner Bros."
38580,2,"Walt Disney Pictures"
77022,2,"Walt Disney Pictures"
53178,5,"Columbia Pictures"
53178,3166,"Walt Disney Productions"
29286,33,"Universal Pictures"
72917,83,"France 2 Cinéma"
72917,694,StudioCanal
72917,5358,Canal+
72917,18367,"Centre National de la Cinématographie (CNC)"
76198,9,Gaumont
269714,5358,Canal+
269714,10611,Ciné+
157787,6896,EuropaCorp
82237,306,"Twentieth Century Fox Film Corporation"
83816,4,"Paramount Pictures"
131457,6194,"Warner Bros."
26504,8411,"Metro-Goldwyn-Mayer (MGM)"
56557,4,"Paramount Pictures"
206377,306,"Twentieth Century Fox Film Corporation"
132506,4,"Paramount Pictures"
61523,8411,"Metro-Goldwyn-Mayer (MGM)"
13924,3,"Pixar Animation Studios"
152113,33,"Universal Pictures"
72809,5120,Mosfilm
302429,9195,"Touchstone Pictures"
123235,5358,Canal+
123235,10611,Ciné+
123235,15671,"France 2 Cinéma"
133764,850,Eurimages
32088,6194,"Warner Bros."
21013,235,"Nordisk Film"
27119,6417,"Film i Väst"
77331,6181,"Svensk Filmindustri (SF)"
27599,6181,"Svensk Filmindustri (SF)"
27600,6181,"Svensk Filmindustri (SF)"
35927,12,"New Line Cinema"
30576,6181,"Svensk Filmindustri (SF)"
25251,4,"Paramount Pictures"
9948,2,"Walt Disney Pictures"
293461,17513,"Film i Väst"
28770,1314,"Hammer Film Productions"
257537,201,Arte
74711,5120,Mosfilm
257534,201,Arte
257534,4606,"Zweites Deutsches Fernsehen (ZDF)"
26805,441,"Columbia Pictures Corporation"
62851,882,"Toho Company"
29470,6,"RKO Radio Pictures"
26925,441,"Columbia Pictures Corporation"
199661,15671,"France 2 Cinéma"
43716,10330,"Universal International Pictures (UI)"
1870,9,Gaumont
50401,33,"Universal Pictures"
20875,5120,Mosfilm
86823,955,Nikkatsu
227719,4,"Paramount Pictures"
144183,3324,"British Broadcasting Corporation (BBC)"
309298,35,"Lions Gate Films"
309245,43,"Fox Searchlight Pictures"
245706,508,"Regency Enterprises"
245706,10104,"New Regency Pictures"
319079,23,"Imagine Entertainment"
318044,8858,NetFlix
266082,5358,Canal+
266082,6916,"Arte France Cinéma"
266082,10611,Ciné+
266082,18367,"Centre National de la Cinématographie (CNC)"
52286,3823,"TF1 Films Production"
161491,235,"Nordisk Film"
254721,4606,"Zweites Deutsches Fernsehen (ZDF)"
254721,5766,ARTE
223202,2683,"Rai Cinema"
103758,2683,"Rai Cinema"
128508,2683,"Rai Cinema"
188765,6916,"Arte France Cinéma"
256108,201,Arte
256108,4606,"Zweites Deutsches Fernsehen (ZDF)"
71134,1382,"PolyGram Filmed Entertainment"
71134,5358,Canal+
110390,6916,"Arte France Cinéma"
48156,8411,"Metro-Goldwyn-Mayer (MGM)"
62037,9266,"American International Pictures (AIP)"
274990,235,"Nordisk Film"
274990,6181,"Svensk Filmindustri (SF)"
56405,83,"France 2 Cinéma"
146563,4,"Paramount Pictures"
12796,4,"Paramount Pictures"
155459,4,"Paramount Pictures"
302376,201,Arte
255913,694,StudioCanal
91901,9,Gaumont
91901,591,"France 3 Cinéma"
82817,591,"France 3 Cinéma"
82817,850,Eurimages
82817,5358,Canal+
82817,10611,Ciné+
54325,328,"TLA Releasing"
119193,856,"Wild Bunch"
134733,10845,Lenfilm
142808,10845,Lenfilm
65102,10845,Lenfilm
107876,4,"Paramount Pictures"
107625,306,"Twentieth Century Fox Film Corporation"
289333,59811,Netflix
72508,441,"Columbia Pictures Corporation"
256347,3172,"Blumhouse Productions"
24476,33,"Universal Pictures"
78080,33,"Universal Pictures"
91767,41,"Orion Pictures"
22211,4056,"Hallmark Entertainment"
82937,306,"Twentieth Century Fox Film Corporation"
32033,441,"Columbia Pictures Corporation"
33541,33,"Universal Pictures"
65131,10845,Lenfilm
43513,306,"Twentieth Century Fox Film Corporation"
173962,5120,Mosfilm
50953,9266,"American International Pictures (AIP)"
273248,308,"The Weinstein Company"
133459,235,"Nordisk Film"
273632,806,"Téléfilm Canada"
265208,1632,Lionsgate
8014,850,Eurimages
8014,15671,"France 2 Cinéma"
8014,18367,"Centre National de la Cinématographie (CNC)"
186729,7396,Pathe
286565,711,"Fox 2000 Pictures"
265226,2683,"Rai Cinema"
252838,14,"Miramax Films"
252838,3287,"Screen Gems"
19181,6181,"Svensk Filmindustri (SF)"
17172,6181,"Svensk Filmindustri (SF)"
37727,235,"Nordisk Film"
37727,6181,"Svensk Filmindustri (SF)"
22192,235,"Nordisk Film"
22192,6181,"Svensk Filmindustri (SF)"
37728,235,"Nordisk Film"
37728,6181,"Svensk Filmindustri (SF)"
87204,17513,"Film i Väst"
30583,6181,"Svensk Filmindustri (SF)"
21842,235,"Nordisk Film"
241251,33,"Universal Pictures"
241251,3172,"Blumhouse Productions"
311291,9349,Film4
320004,6639,"Televisión Española (TVE)"
320004,9335,"Canal+ España"
8906,5766,ARTE
320007,5766,ARTE
23014,4395,"Monogram Pictures"
41816,41,"Orion Pictures"
265228,5358,Canal+
265228,6916,"Arte France Cinéma"
265228,10611,Ciné+
315049,235,"Nordisk Film"
15468,3823,"TF1 Films Production"
38421,8411,"Metro-Goldwyn-Mayer (MGM)"
17870,3268,"Home Box Office (HBO)"
18128,3268,"Home Box Office (HBO)"
74809,9,Gaumont
214218,17513,"Film i Väst"
37590,201,Arte
216652,59811,Netflix
11425,2,"Walt Disney Pictures"
52868,12,"New Line Cinema"
70322,881,"Daiei Studios"
243938,4,"Paramount Pictures"
243938,60,"United Artists"
243938,8411,"Metro-Goldwyn-Mayer (MGM)"
26666,4,"Paramount Pictures"
228736,694,StudioCanal
54796,4056,"Hallmark Entertainment"
44690,9266,"American International Pictures (AIP)"
208028,288,"BBC Films"
186970,591,"France 3 Cinéma"
31355,1115,"M6 Films"
13842,4,"Paramount Pictures"
121493,5358,Canal+
6547,7025,"Westdeutscher Rundfunk (WDR)"
246127,17513,"Film i Väst"
76532,3823,"TF1 Films Production"
228165,4,"Paramount Pictures"
234212,7405,"Dimension Films"
38399,5358,Canal+
38399,6301,CinéCinéma
268238,43,"Fox Searchlight Pictures"
113300,5996,BBC
89656,8411,"Metro-Goldwyn-Mayer (MGM)"
39925,1314,"Hammer Film Productions"
28801,364,"The Rank Organisation"
28801,1314,"Hammer Film Productions"
115972,1314,"Hammer Film Productions"
65534,9,Gaumont
59163,9,Gaumont
54064,591,"France 3 Cinéma"
228203,2,"Walt Disney Pictures"
243940,1632,Lionsgate
243940,3172,"Blumhouse Productions"
241754,441,"Columbia Pictures Corporation"
